id,upload_id,property_id,row_labels,total,created_at,updated_at,raw
1592,58,1416,"66 CLARK AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1592,""upload_id"":58,""property_id"":1416,""row_labels"":""66 CLARK AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1594,58,4561,"66 MARLBORO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1594,""upload_id"":58,""property_id"":4561,""row_labels"":""66 MARLBORO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1595,58,4565,"66 ORANGE ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1595,""upload_id"":58,""property_id"":4565,""row_labels"":""66 ORANGE ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1597,58,4569,"66 SHAWMUT ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1597,""upload_id"":58,""property_id"":4569,""row_labels"":""66 SHAWMUT ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1598,58,17456,"67 #01 BREAKWATER DR",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1598,""upload_id"":58,""property_id"":17456,""row_labels"":""67 #01 BREAKWATER DR"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1599,58,17457,"67 #2 MARLBORO ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1599,""upload_id"":58,""property_id"":17457,""row_labels"":""67 #2 MARLBORO ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1601,58,4573,"67 BELLINGHAM ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1601,""upload_id"":58,""property_id"":4573,""row_labels"":""67 BELLINGHAM ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1602,58,7027,"67 CLARK AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1602,""upload_id"":58,""property_id"":7027,""row_labels"":""67 CLARK AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1604,58,4586,"67 JEFFERSON AV",9,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1604,""upload_id"":58,""property_id"":4586,""row_labels"":""67 JEFFERSON AV"",""total"":9,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1605,58,5819,"67 MARLBORO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1605,""upload_id"":58,""property_id"":5819,""row_labels"":""67 MARLBORO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1607,58,15253,"67 WEBSTER AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1607,""upload_id"":58,""property_id"":15253,""row_labels"":""67 WEBSTER AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1608,58,7505,"674 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1608,""upload_id"":58,""property_id"":7505,""row_labels"":""674 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1609,58,4594,"677 BROADWAY",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1609,""upload_id"":58,""property_id"":4594,""row_labels"":""677 BROADWAY"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1611,58,5956,"679 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1611,""upload_id"":58,""property_id"":5956,""row_labels"":""679 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1614,58,4601,"68 CLARK AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1614,""upload_id"":58,""property_id"":4601,""row_labels"":""68 CLARK AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1615,58,4602,"68 COOK AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1615,""upload_id"":58,""property_id"":4602,""row_labels"":""68 COOK AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1617,58,4606,"68 FREMONT AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1617,""upload_id"":58,""property_id"":4606,""row_labels"":""68 FREMONT AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1618,58,4609,"68 HEARD ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1618,""upload_id"":58,""property_id"":4609,""row_labels"":""68 HEARD ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1619,58,6947,"68 HOOPER ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1619,""upload_id"":58,""property_id"":6947,""row_labels"":""68 HOOPER ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1621,58,4612,"68 MURRAY ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1621,""upload_id"":58,""property_id"":4612,""row_labels"":""68 MURRAY ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1622,58,4613,"68 ORANGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1622,""upload_id"":58,""property_id"":4613,""row_labels"":""68 ORANGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1624,58,1417,"680 BROADWAY",18,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1624,""upload_id"":58,""property_id"":1417,""row_labels"":""680 BROADWAY"",""total"":18,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1625,58,4619,"682 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1625,""upload_id"":58,""property_id"":4619,""row_labels"":""682 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1626,58,4620,"685 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1626,""upload_id"":58,""property_id"":4620,""row_labels"":""685 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1628,58,4622,"689 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1628,""upload_id"":58,""property_id"":4622,""row_labels"":""689 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1629,58,4623,"69 ADDISON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1629,""upload_id"":58,""property_id"":4623,""row_labels"":""69 ADDISON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1631,58,4628,"69 CARROLL ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1631,""upload_id"":58,""property_id"":4628,""row_labels"":""69 CARROLL ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1632,58,7436,"69 CENTRAL AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1632,""upload_id"":58,""property_id"":7436,""row_labels"":""69 CENTRAL AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1633,58,4629,"69 CLINTON ST",10,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1633,""upload_id"":58,""property_id"":4629,""row_labels"":""69 CLINTON ST"",""total"":10,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1635,58,4631,"69 ESSEX ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1635,""upload_id"":58,""property_id"":4631,""row_labels"":""69 ESSEX ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1636,58,4632,"69 FOURTH ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1636,""upload_id"":58,""property_id"":4632,""row_labels"":""69 FOURTH ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1638,58,4639,"69 MARLBORO ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1638,""upload_id"":58,""property_id"":4639,""row_labels"":""69 MARLBORO ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1639,58,4640,"69 MAVERICK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1639,""upload_id"":58,""property_id"":4640,""row_labels"":""69 MAVERICK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1641,58,4642,"69 PEARL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1641,""upload_id"":58,""property_id"":4642,""row_labels"":""69 PEARL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1642,58,4644,"69 SHURTLEFF ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1642,""upload_id"":58,""property_id"":4644,""row_labels"":""69 SHURTLEFF ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1643,58,4649,"691 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1643,""upload_id"":58,""property_id"":4649,""row_labels"":""691 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1645,58,4651,"698 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1645,""upload_id"":58,""property_id"":4651,""row_labels"":""698 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1646,58,17459,"7 #1 MEDFORD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1646,""upload_id"":58,""property_id"":17459,""row_labels"":""7 #1 MEDFORD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1648,58,4652,"7 ADMIRALS WY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1648,""upload_id"":58,""property_id"":4652,""row_labels"":""7 ADMIRALS WY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1649,58,4653,"7 ALBION PL",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1649,""upload_id"":58,""property_id"":4653,""row_labels"":""7 ALBION PL"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1650,58,4656,"7 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1650,""upload_id"":58,""property_id"":4656,""row_labels"":""7 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1652,58,4659,"7 CHEEVER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1652,""upload_id"":58,""property_id"":4659,""row_labels"":""7 CHEEVER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1653,58,4660,"7 CHESTER AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1653,""upload_id"":58,""property_id"":4660,""row_labels"":""7 CHESTER AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1655,58,4663,"7 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1655,""upload_id"":58,""property_id"":4663,""row_labels"":""7 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1656,58,4664,"7 CREST AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1656,""upload_id"":58,""property_id"":4664,""row_labels"":""7 CREST AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1658,58,4667,"7 FRANKLIN AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1658,""upload_id"":58,""property_id"":4667,""row_labels"":""7 FRANKLIN AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1659,58,4672,"7 JEFFERSON AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1659,""upload_id"":58,""property_id"":4672,""row_labels"":""7 JEFFERSON AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1660,58,4673,"7 JONES AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1660,""upload_id"":58,""property_id"":4673,""row_labels"":""7 JONES AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1662,58,7209,"7 NICHOLS ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1662,""upload_id"":58,""property_id"":7209,""row_labels"":""7 NICHOLS ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1663,58,5391,"7 PEMBROKE ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1663,""upload_id"":58,""property_id"":5391,""row_labels"":""7 PEMBROKE ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1665,58,7104,"7 PRESCOTT AV",10,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1665,""upload_id"":58,""property_id"":7104,""row_labels"":""7 PRESCOTT AV"",""total"":10,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1666,58,1421,"7 REYNOLDS AV",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1666,""upload_id"":58,""property_id"":1421,""row_labels"":""7 REYNOLDS AV"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1667,58,4688,"7 VERNON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1667,""upload_id"":58,""property_id"":4688,""row_labels"":""7 VERNON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1669,58,17461,"70 #11 BELLINGHAM ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1669,""upload_id"":58,""property_id"":17461,""row_labels"":""70 #11 BELLINGHAM ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1670,58,17462,"70 #2 BELLINGHAM ST",9,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1670,""upload_id"":58,""property_id"":17462,""row_labels"":""70 #2 BELLINGHAM ST"",""total"":9,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1671,58,17463,"70 #2 HEARD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1671,""upload_id"":58,""property_id"":17463,""row_labels"":""70 #2 HEARD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1672,58,17464,"70 #4 BELLINGHAM ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1672,""upload_id"":58,""property_id"":17464,""row_labels"":""70 #4 BELLINGHAM ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1673,58,17465,"70 #6 BELLINGHAM ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1673,""upload_id"":58,""property_id"":17465,""row_labels"":""70 #6 BELLINGHAM ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1675,58,17467,"70 #A BELLINGHAM ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1675,""upload_id"":58,""property_id"":17467,""row_labels"":""70 #A BELLINGHAM ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1676,58,15447,"70 ADDISON ST",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1676,""upload_id"":58,""property_id"":15447,""row_labels"":""70 ADDISON ST"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1677,58,5725,"70 BELLINGHAM ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1677,""upload_id"":58,""property_id"":5725,""row_labels"":""70 BELLINGHAM ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1679,58,4706,"70 CLARK AV",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1679,""upload_id"":58,""property_id"":4706,""row_labels"":""70 CLARK AV"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1680,58,4708,"70 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1680,""upload_id"":58,""property_id"":4708,""row_labels"":""70 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1682,58,4712,"70 FRANKLIN AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1682,""upload_id"":58,""property_id"":4712,""row_labels"":""70 FRANKLIN AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1683,58,4714,"70 GARFIELD AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1683,""upload_id"":58,""property_id"":4714,""row_labels"":""70 GARFIELD AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1685,58,5411,"70 LAFAYETTE AV",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1685,""upload_id"":58,""property_id"":5411,""row_labels"":""70 LAFAYETTE AV"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1686,58,5842,"70 LIBRARY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1686,""upload_id"":58,""property_id"":5842,""row_labels"":""70 LIBRARY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1687,58,5827,"70 MARLBORO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1687,""upload_id"":58,""property_id"":5827,""row_labels"":""70 MARLBORO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1689,58,4721,"70 MURRAY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1689,""upload_id"":58,""property_id"":4721,""row_labels"":""70 MURRAY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1690,58,15291,"70 PEARL ST",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1690,""upload_id"":58,""property_id"":15291,""row_labels"":""70 PEARL ST"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1692,58,4723,"70 SHAWMUT ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1692,""upload_id"":58,""property_id"":4723,""row_labels"":""70 SHAWMUT ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1693,58,4724,"70 SPENCER AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1693,""upload_id"":58,""property_id"":4724,""row_labels"":""70 SPENCER AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1694,58,4725,"70 TUDOR ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1694,""upload_id"":58,""property_id"":4725,""row_labels"":""70 TUDOR ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1696,58,4764,"707 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1696,""upload_id"":58,""property_id"":4764,""row_labels"":""707 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1697,58,4765,"709 BROADWAY",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1697,""upload_id"":58,""property_id"":4765,""row_labels"":""709 BROADWAY"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1699,58,4767,"71 BELLINGHAM ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1699,""upload_id"":58,""property_id"":4767,""row_labels"":""71 BELLINGHAM ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1700,58,4768,"71 BLOOMINGDALE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1700,""upload_id"":58,""property_id"":4768,""row_labels"":""71 BLOOMINGDALE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1701,58,1423,"71 CHESTER AV",22,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1701,""upload_id"":58,""property_id"":1423,""row_labels"":""71 CHESTER AV"",""total"":22,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
